symbol,trading_date,session_kind,direction,entry_time,entry_price,stop_price,exit_time,exit_price,exit_reason,multiplier,per_lot_risk,pnl,return_pct
AG,2026-04-02,日盘,short,2026-04-02 13:40:00,17685.0,17739.0,2026-04-02 13:45:00,17580.0,take_profit,15,810.0,1522.1,1.5221
LC,2026-04-02,日盘,long,2026-04-02 13:40:00,159100.0,157820.0,2026-04-02 13:45:00,157820.0,stop_loss,1,1280.0,-1311.69,-1.3117
AG,2026-04-03,日盘,long,2026-04-03 09:10:00,18182.0,18125.0,2026-04-03 09:15:00,18293.0,take_profit,15,855.0,1610.29,1.6103
PS,2026-04-03,日盘,long,2026-04-03 09:10:00,34355.0,34215.0,2026-04-03 09:25:00,34620.0,take_profit,3,420.0,774.31,0.7743
AG,2026-04-03,日盘,long,2026-04-03 13:40:00,17868.0,17809.0,2026-04-03 14:40:00,17809.0,stop_loss,15,885.0,-938.52,-0.9385
LC,2026-04-03,日盘,long,2026-04-03 13:40:00,158220.0,157540.0,2026-04-03 14:15:00,157540.0,stop_loss,1,680.0,-711.58,-0.7116
PS,2026-04-03,日盘,short,2026-04-03 13:40:00,33320.0,33415.0,2026-04-03 13:50:00,33415.0,stop_loss,3,285.0,-305.02,-0.305
AG,2026-04-07,日盘,short,2026-04-07 09:10:00,17981.0,18046.0,2026-04-07 09:15:00,18046.0,stop_loss,15,975.0,-1029.04,-1.029
LC,2026-04-07,日盘,long,2026-04-07 09:10:00,159200.0,158780.0,2026-04-07 09:20:00,159980.0,take_profit,1,420.0,748.08,0.7481
LC,2026-04-07,日盘,long,2026-04-07 13:40:00,160400.0,160240.0,2026-04-07 13:45:00,160240.0,stop_loss,1,160.0,-192.06,-0.1921
LC,2026-04-08,日盘,long,2026-04-08 13:40:00,160160.0,159480.0,2026-04-08 13:50:00,159480.0,stop_loss,1,680.0,-711.96,-0.712
AG,2026-04-09,夜盘,short,2026-04-08 21:10:00,18948.0,18985.0,2026-04-08 21:30:00,18877.0,take_profit,15,555.0,1008.26,1.0083
LC,2026-04-09,日盘,short,2026-04-09 09:10:00,154100.0,155340.0,2026-04-09 10:00:00,155340.0,stop_loss,1,1240.0,-1270.94,-1.2709
PS,2026-04-09,日盘,short,2026-04-09 09:10:00,32045.0,32415.0,2026-04-09 11:25:00,31670.0,forced_close,3,1110.0,1105.89,1.1059
AG,2026-04-09,日盘,long,2026-04-09 13:40:00,18281.0,18237.0,2026-04-09 13:45:00,18237.0,stop_loss,15,660.0,-714.78,-0.7148
LC,2026-04-09,日盘,short,2026-04-09 13:40:00,152460.0,154040.0,2026-04-09 14:55:00,152420.0,forced_close,1,1580.0,9.51,0.0095
AG,2026-04-10,日盘,long,2026-04-10 09:10:00,18679.0,18653.0,2026-04-10 09:15:00,18728.0,take_profit,15,390.0,678.89,0.6789
LC,2026-04-10,日盘,short,2026-04-10 09:10:00,154960.0,155420.0,2026-04-10 09:15:00,155420.0,stop_loss,1,460.0,-491.04,-0.491
LC,2026-04-10,日盘,short,2026-04-10 13:40:00,153480.0,154000.0,2026-04-10 13:45:00,154000.0,stop_loss,1,520.0,-550.75,-0.5507
PS,2026-04-10,日盘,short,2026-04-10 13:40:00,32070.0,32220.0,2026-04-10 14:15:00,32220.0,stop_loss,3,450.0,-469.29,-0.4693
LC,2026-04-13,日盘,long,2026-04-13 09:10:00,158620.0,157100.0,2026-04-13 10:05:00,161600.0,take_profit,1,1520.0,2947.98,2.948
PS,2026-04-13,日盘,long,2026-04-13 09:10:00,32705.0,32340.0,2026-04-13 09:50:00,32340.0,stop_loss,3,1095.0,-1114.51,-1.1145
LC,2026-04-13,日盘,short,2026-04-13 13:40:00,163420.0,164020.0,2026-04-13 13:45:00,164020.0,stop_loss,1,600.0,-632.74,-0.6327
AG,2026-04-14,夜盘,long,2026-04-13 21:10:00,18338.0,18297.0,2026-04-13 21:30:00,18417.0,take_profit,15,615.0,1129.87,1.1299
PS,2026-04-14,日盘,long,2026-04-14 09:10:00,35185.0,35095.0,2026-04-14 09:15:00,35350.0,take_profit,3,270.0,473.84,0.4738
LC,2026-04-14,日盘,long,2026-04-14 13:40:00,165380.0,164940.0,2026-04-14 14:00:00,166200.0,take_profit,1,440.0,786.84,0.7868
AG,2026-04-15,日盘,long,2026-04-15 09:10:00,19937.0,19764.0,2026-04-15 10:50:00,19764.0,stop_loss,15,2595.0,-2654.55,-2.6546
LC,2026-04-15,日盘,long,2026-04-15 09:10:00,171380.0,170580.0,2026-04-15 09:20:00,170580.0,stop_loss,1,800.0,-834.2,-0.8342
AG,2026-04-15,日盘,short,2026-04-15 13:40:00,19556.0,19630.0,2026-04-15 13:50:00,19630.0,stop_loss,15,1110.0,-1168.78,-1.1688
PS,2026-04-15,日盘,long,2026-04-15 13:40:00,39180.0,39000.0,2026-04-15 13:45:00,39000.0,stop_loss,3,540.0,-563.45,-0.5635
AG,2026-04-16,夜盘,long,2026-04-15 21:10:00,19717.0,19655.0,2026-04-15 21:55:00,19838.0,take_profit,15,930.0,1755.67,1.7557
AG,2026-04-16,日盘,long,2026-04-16 09:10:00,19958.0,19915.0,2026-04-16 09:30:00,19915.0,stop_loss,15,645.0,-704.81,-0.7048
LC,2026-04-16,日盘,short,2026-04-16 09:10:00,170540.0,171400.0,2026-04-16 09:20:00,171400.0,stop_loss,1,860.0,-894.19,-0.8942
AG,2026-04-16,日盘,short,2026-04-16 13:40:00,19902.0,19956.0,2026-04-16 13:50:00,19956.0,stop_loss,15,810.0,-869.79,-0.8698
AG,2026-04-17,夜盘,short,2026-04-16 21:10:00,19752.0,19785.0,2026-04-16 21:15:00,19785.0,stop_loss,15,495.0,-554.31,-0.5543
AG,2026-04-17,日盘,short,2026-04-17 09:10:00,19425.0,19544.0,2026-04-17 09:55:00,19544.0,stop_loss,15,1785.0,-1843.45,-1.8435
AG,2026-04-17,日盘,long,2026-04-17 13:40:00,19656.0,19632.0,2026-04-17 13:55:00,19632.0,stop_loss,15,360.0,-418.93,-0.4189
LC,2026-04-17,日盘,long,2026-04-17 13:40:00,174840.0,174520.0,2026-04-17 13:45:00,174520.0,stop_loss,1,320.0,-354.94,-0.3549
AG,2026-04-20,日盘,short,2026-04-20 09:10:00,19894.0,19956.0,2026-04-20 09:30:00,19956.0,stop_loss,15,930.0,-989.78,-0.9898
LC,2026-04-20,日盘,long,2026-04-20 09:10:00,179340.0,177520.0,2026-04-20 11:25:00,179080.0,forced_close,1,1820.0,-295.84,-0.2958
PS,2026-04-20,日盘,short,2026-04-20 09:10:00,40140.0,40295.0,2026-04-20 09:15:00,40295.0,stop_loss,3,465.0,-489.13,-0.4891
AG,2026-04-20,日盘,short,2026-04-20 13:40:00,19774.0,19911.0,2026-04-20 14:55:00,19853.0,forced_close,15,2055.0,-1244.44,-1.2444
AG,2026-04-21,夜盘,long,2026-04-20 21:10:00,19942.0,19930.0,2026-04-20 21:15:00,19963.0,take_profit,15,180.0,255.14,0.2551
AG,2026-04-21,日盘,long,2026-04-21 13:40:00,19762.0,19740.0,2026-04-21 13:45:00,19740.0,stop_loss,15,330.0,-389.25,-0.3893
LC,2026-04-21,日盘,long,2026-04-21 13:40:00,174400.0,173460.0,2026-04-21 13:45:00,173460.0,stop_loss,1,940.0,-974.79,-0.9748
AG,2026-04-22,夜盘,short,2026-04-21 21:10:00,19460.0,19507.0,2026-04-21 21:15:00,19507.0,stop_loss,15,705.0,-763.45,-0.7635
AG,2026-04-22,日盘,short,2026-04-22 09:10:00,19309.0,19338.0,2026-04-22 09:15:00,19338.0,stop_loss,15,435.0,-492.97,-0.493
PS,2026-04-22,日盘,short,2026-04-22 13:40:00,44995.0,45110.0,2026-04-22 13:45:00,45110.0,stop_loss,3,345.0,-372.03,-0.372
AG,2026-04-23,日盘,short,2026-04-23 09:10:00,19479.0,19563.0,2026-04-23 09:50:00,19314.0,take_profit,15,1260.0,2416.81,2.4168
PS,2026-04-23,日盘,long,2026-04-23 09:10:00,46215.0,45815.0,2026-04-23 09:15:00,45815.0,stop_loss,3,1200.0,-1227.61,-1.2276
AG,2026-04-23,日盘,short,2026-04-23 13:40:00,18943.0,18953.0,2026-04-23 13:45:00,18953.0,stop_loss,15,150.0,-206.84,-0.2068
LC,2026-04-23,日盘,long,2026-04-23 13:40:00,175920.0,174980.0,2026-04-23 14:05:00,174980.0,stop_loss,1,940.0,-975.09,-0.9751
PS,2026-04-23,日盘,long,2026-04-23 13:40:00,43740.0,43605.0,2026-04-23 13:45:00,43995.0,take_profit,3,405.0,738.68,0.7387
AG,2026-04-24,夜盘,short,2026-04-23 21:10:00,18991.0,19046.0,2026-04-23 22:00:00,18884.0,take_profit,15,825.0,1548.19,1.5482
AG,2026-04-24,日盘,long,2026-04-24 09:10:00,18881.0,18842.0,2026-04-24 09:15:00,18842.0,stop_loss,15,585.0,-641.58,-0.6416
PS,2026-04-24,日盘,long,2026-04-24 09:10:00,42975.0,42715.0,2026-04-24 09:45:00,42715.0,stop_loss,3,780.0,-805.71,-0.8057
AG,2026-04-24,日盘,short,2026-04-24 13:40:00,18676.0,18740.0,2026-04-24 14:25:00,18551.0,take_profit,15,960.0,1819.16,1.8192
PS,2026-04-24,日盘,short,2026-04-24 13:40:00,41310.0,41355.0,2026-04-24 13:45:00,41235.0,take_profit,3,135.0,200.24,0.2002
AG,2026-04-25,夜盘,long,2026-04-24 21:10:00,18712.0,18704.0,2026-04-24 21:15:00,18704.0,stop_loss,15,120.0,-176.12,-0.1761
AG,2026-04-27,日盘,short,2026-04-27 09:10:00,18702.0,18799.0,2026-04-27 10:45:00,18799.0,stop_loss,15,1455.0,-1511.25,-1.5113
PS,2026-04-27,日盘,short,2026-04-27 09:10:00,39755.0,40100.0,2026-04-27 09:15:00,40100.0,stop_loss,3,1035.0,-1058.96,-1.059
AG,2026-04-28,夜盘,short,2026-04-27 21:10:00,18625.0,18677.0,2026-04-27 21:20:00,18677.0,stop_loss,15,780.0,-835.95,-0.836
AG,2026-04-28,日盘,short,2026-04-28 09:10:00,18698.0,18733.0,2026-04-28 09:30:00,18631.0,take_profit,15,525.0,949.01,0.949
LC,2026-04-28,日盘,short,2026-04-28 09:10:00,178260.0,178720.0,2026-04-28 09:15:00,178720.0,stop_loss,1,460.0,-495.7,-0.4957
AG,2026-04-28,日盘,short,2026-04-28 13:40:00,18095.0,18169.0,2026-04-28 13:55:00,18169.0,stop_loss,15,1110.0,-1164.4,-1.1644
PS,2026-04-28,日盘,short,2026-04-28 13:40:00,37915.0,38040.0,2026-04-28 13:50:00,38040.0,stop_loss,3,375.0,-397.79,-0.3978
LC,2026-04-29,日盘,short,2026-04-29 09:10:00,175960.0,176920.0,2026-04-29 09:35:00,176920.0,stop_loss,1,960.0,-995.29,-0.9953
AG,2026-04-29,日盘,long,2026-04-29 13:40:00,18189.0,18141.0,2026-04-29 14:10:00,18141.0,stop_loss,15,720.0,-774.5,-0.7745
LC,2026-04-29,日盘,long,2026-04-29 13:40:00,182680.0,181280.0,2026-04-29 14:55:00,183880.0,forced_close,1,1400.0,1163.34,1.1633
PS,2026-04-29,日盘,short,2026-04-29 13:40:00,38645.0,39350.0,2026-04-29 14:55:00,38585.0,forced_close,3,2115.0,156.83,0.1568
AG,2026-04-30,日盘,long,2026-04-30 09:10:00,17947.0,17844.0,2026-04-30 11:25:00,17935.0,forced_close,15,1545.0,-233.82,-0.2338
PS,2026-04-30,日盘,long,2026-04-30 09:10:00,38795.0,38605.0,2026-04-30 09:25:00,38605.0,stop_loss,3,570.0,-593.22,-0.5932
AG,2026-04-30,日盘,short,2026-04-30 13:40:00,17890.0,17907.0,2026-04-30 13:45:00,17907.0,stop_loss,15,255.0,-308.7,-0.3087
LC,2026-05-06,日盘,long,2026-05-06 09:10:00,195080.0,194640.0,2026-05-06 09:15:00,194640.0,stop_loss,1,440.0,-478.97,-0.479
PS,2026-05-06,日盘,short,2026-05-06 09:10:00,38900.0,39010.0,2026-05-06 09:15:00,39010.0,stop_loss,3,330.0,-353.37,-0.3534
AG,2026-05-06,日盘,long,2026-05-06 13:40:00,18804.0,18716.0,2026-05-06 14:55:00,18851.0,forced_close,15,1320.0,648.52,0.6485
LC,2026-05-06,日盘,long,2026-05-06 13:40:00,197640.0,197520.0,2026-05-06 13:45:00,197820.0,take_profit,1,120.0,140.45,0.1405
PS,2026-05-06,日盘,short,2026-05-06 13:40:00,39155.0,39210.0,2026-05-06 13:45:00,39210.0,stop_loss,3,165.0,-188.51,-0.1885
AG,2026-05-07,日盘,long,2026-05-07 09:10:00,19316.0,19203.0,2026-05-07 11:25:00,19281.0,forced_close,15,1695.0,-582.9,-0.5829
PS,2026-05-07,日盘,long,2026-05-07 09:10:00,40025.0,39705.0,2026-05-07 09:25:00,40650.0,take_profit,3,960.0,1850.8,1.8508
AG,2026-05-07,日盘,short,2026-05-07 13:40:00,19302.0,19318.0,2026-05-07 13:55:00,19273.0,take_profit,15,240.0,377.14,0.3771
LC,2026-05-07,日盘,long,2026-05-07 13:40:00,199340.0,197180.0,2026-05-07 14:55:00,199060.0,forced_close,1,2160.0,-319.84,-0.3198
AG,2026-05-08,夜盘,short,2026-05-07 21:10:00,19877.0,19976.0,2026-05-07 22:10:00,19976.0,stop_loss,15,1485.0,-1544.78,-1.5448
AG,2026-05-08,日盘,long,2026-05-08 09:10:00,19787.0,19779.0,2026-05-08 09:15:00,19779.0,stop_loss,15,120.0,-179.35,-0.1793
LC,2026-05-08,日盘,long,2026-05-08 09:10:00,200400.0,199380.0,2026-05-08 09:40:00,199380.0,stop_loss,1,1020.0,-1059.98,-1.06
PS,2026-05-08,日盘,short,2026-05-08 09:10:00,40795.0,40950.0,2026-05-08 09:20:00,40950.0,stop_loss,3,465.0,-489.52,-0.4895
LC,2026-05-08,日盘,short,2026-05-08 13:40:00,197740.0,198240.0,2026-05-08 13:50:00,196800.0,take_profit,1,500.0,900.55,0.9005
PS,2026-05-08,日盘,short,2026-05-08 13:40:00,39670.0,39765.0,2026-05-08 13:45:00,39765.0,stop_loss,3,285.0,-308.83,-0.3088
AG,2026-05-09,夜盘,short,2026-05-08 21:10:00,19880.0,19942.0,2026-05-08 21:20:00,19942.0,stop_loss,15,930.0,-989.73,-0.9897
AG,2026-05-11,日盘,short,2026-05-11 09:10:00,19727.0,19755.0,2026-05-11 09:15:00,19755.0,stop_loss,15,420.0,-479.22,-0.4792
AG,2026-05-11,日盘,short,2026-05-11 13:40:00,19759.0,19880.0,2026-05-11 14:30:00,19880.0,stop_loss,15,1815.0,-1874.46,-1.8745
LC,2026-05-11,日盘,long,2026-05-11 13:40:00,203460.0,203280.0,2026-05-11 13:45:00,203280.0,stop_loss,1,180.0,-220.67,-0.2207
AG,2026-05-12,夜盘,long,2026-05-11 21:10:00,20943.0,20815.0,2026-05-11 22:30:00,20815.0,stop_loss,15,1920.0,-1982.64,-1.9826
PS,2026-05-12,日盘,short,2026-05-12 09:10:00,37485.0,37745.0,2026-05-12 09:50:00,36980.0,take_profit,3,780.0,1492.66,1.4927
AG,2026-05-13,夜盘,short,2026-05-12 21:10:00,20811.0,20847.0,2026-05-12 21:15:00,20742.0,take_profit,15,540.0,972.67,0.9727
AG,2026-05-13,日盘,long,2026-05-13 09:10:00,21494.0,21430.0,2026-05-13 09:15:00,21430.0,stop_loss,15,960.0,-1024.39,-1.0244
LC,2026-05-13,日盘,short,2026-05-13 09:10:00,208020.0,209520.0,2026-05-13 09:20:00,205080.0,take_profit,1,1500.0,2898.69,2.8987
LC,2026-05-13,日盘,long,2026-05-13 13:40:00,199000.0,197980.0,2026-05-13 14:25:00,200980.0,take_profit,1,1020.0,1940.0,1.94
AG,2026-05-14,夜盘,long,2026-05-13 21:10:00,21404.0,21328.0,2026-05-13 21:35:00,21328.0,stop_loss,15,1140.0,-1204.1,-1.2041
AG,2026-05-14,日盘,short,2026-05-14 09:10:00,21457.0,21593.0,2026-05-14 11:25:00,21366.0,forced_close,15,2040.0,1300.77,1.3008
AG,2026-05-14,日盘,long,2026-05-14 13:40:00,21464.0,21423.0,2026-05-14 13:50:00,21423.0,stop_loss,15,615.0,-679.33,-0.6793
AG,2026-05-15,夜盘,long,2026-05-14 21:10:00,21218.0,21173.0,2026-05-14 21:15:00,21173.0,stop_loss,15,675.0,-738.59,-0.7386
AG,2026-05-15,日盘,short,2026-05-15 09:10:00,20051.0,20073.0,2026-05-15 09:15:00,20073.0,stop_loss,15,330.0,-390.19,-0.3902
PS,2026-05-15,日盘,long,2026-05-15 09:10:00,37825.0,37620.0,2026-05-15 09:35:00,37620.0,stop_loss,3,615.0,-637.63,-0.6376
AG,2026-05-15,日盘,short,2026-05-15 13:40:00,19277.0,19362.0,2026-05-15 14:10:00,19110.0,take_profit,15,1275.0,2447.42,2.4474
LC,2026-05-15,日盘,short,2026-05-15 13:40:00,190760.0,192640.0,2026-05-15 13:50:00,192640.0,stop_loss,1,1880.0,-1918.34,-1.9183
PS,2026-05-15,日盘,short,2026-05-15 13:40:00,37275.0,37545.0,2026-05-15 14:10:00,36750.0,take_profit,3,810.0,1552.79,1.5528
AG,2026-05-18,日盘,short,2026-05-18 09:10:00,18177.0,18325.0,2026-05-18 09:35:00,18325.0,stop_loss,15,2220.0,-2274.75,-2.2748
AG,2026-05-19,夜盘,long,2026-05-18 21:10:00,19061.0,18993.0,2026-05-18 22:05:00,18993.0,stop_loss,15,1020.0,-1077.08,-1.0771
LC,2026-05-19,日盘,short,2026-05-19 09:10:00,188060.0,191060.0,2026-05-19 10:05:00,182120.0,take_profit,1,3000.0,5902.98,5.903
LC,2026-05-19,日盘,short,2026-05-19 13:40:00,183780.0,184400.0,2026-05-19 13:55:00,184400.0,stop_loss,1,620.0,-656.82,-0.6568
PS,2026-05-19,日盘,long,2026-05-19 13:40:00,36400.0,36300.0,2026-05-19 14:20:00,36300.0,stop_loss,3,300.0,-321.81,-0.3218
AG,2026-05-20,夜盘,short,2026-05-19 21:10:00,18508.0,18525.0,2026-05-19 21:15:00,18525.0,stop_loss,15,255.0,-310.55,-0.3105
AG,2026-05-20,日盘,long,2026-05-20 09:10:00,18170.0,18149.0,2026-05-20 09:15:00,18209.0,take_profit,15,315.0,530.43,0.5304
LC,2026-05-20,日盘,short,2026-05-20 09:10:00,181040.0,182340.0,2026-05-20 10:00:00,178500.0,take_profit,1,1300.0,2504.05,2.504
LC,2026-05-20,日盘,short,2026-05-20 13:40:00,179780.0,180000.0,2026-05-20 13:45:00,179400.0,take_profit,1,220.0,344.08,0.3441
AG,2026-05-21,夜盘,long,2026-05-20 21:10:00,18433.0,18363.0,2026-05-20 21:15:00,18363.0,stop_loss,15,1050.0,-1105.19,-1.1052
AG,2026-05-21,日盘,long,2026-05-21 09:10:00,18797.0,18715.0,2026-05-21 09:50:00,18715.0,stop_loss,15,1230.0,-1286.27,-1.2863
AG,2026-05-22,夜盘,short,2026-05-21 21:10:00,18328.0,18359.0,2026-05-21 21:15:00,18359.0,stop_loss,15,465.0,-520.03,-0.52
LC,2026-05-22,日盘,short,2026-05-22 09:10:00,178200.0,178520.0,2026-05-22 09:15:00,178520.0,stop_loss,1,320.0,-355.67,-0.3557
LC,2026-05-25,日盘,long,2026-05-25 09:10:00,186960.0,185300.0,2026-05-25 09:40:00,185300.0,stop_loss,1,1660.0,-1697.23,-1.6972
LC,2026-05-25,日盘,short,2026-05-25 13:40:00,181800.0,182320.0,2026-05-25 13:45:00,180820.0,take_profit,1,520.0,943.74,0.9437
AG,2026-05-26,日盘,long,2026-05-26 09:10:00,18909.0,18866.0,2026-05-26 09:15:00,18866.0,stop_loss,15,645.0,-701.66,-0.7017
LC,2026-05-26,日盘,long,2026-05-26 09:10:00,181160.0,180580.0,2026-05-26 09:15:00,182260.0,take_profit,1,580.0,1063.66,1.0637
AG,2026-05-26,日盘,short,2026-05-26 13:40:00,18676.0,18692.0,2026-05-26 13:45:00,18647.0,take_profit,15,240.0,379.02,0.379
PS,2026-05-26,日盘,short,2026-05-26 13:40:00,37855.0,37890.0,2026-05-26 13:45:00,37890.0,stop_loss,3,105.0,-127.72,-0.1277
AG,2026-05-27,夜盘,short,2026-05-26 21:10:00,18611.0,18629.0,2026-05-26 21:15:00,18629.0,stop_loss,15,270.0,-325.86,-0.3259
PS,2026-05-27,日盘,long,2026-05-27 09:10:00,37375.0,37300.0,2026-05-27 09:15:00,37300.0,stop_loss,3,225.0,-247.4,-0.2474
LC,2026-05-27,日盘,short,2026-05-27 13:40:00,173340.0,175840.0,2026-05-27 14:55:00,173000.0,forced_close,1,2500.0,305.37,0.3054
AG,2026-05-28,夜盘,short,2026-05-27 21:10:00,18050.0,18112.0,2026-05-27 21:30:00,18112.0,stop_loss,15,930.0,-984.24,-0.9842
AG,2026-05-28,日盘,short,2026-05-28 09:10:00,17948.0,18060.0,2026-05-28 09:50:00,17727.0,take_profit,15,1680.0,3261.49,3.2615
LC,2026-05-28,日盘,long,2026-05-28 09:10:00,177040.0,176380.0,2026-05-28 09:30:00,178300.0,take_profit,1,660.0,1224.47,1.2245
LC,2026-05-28,日盘,long,2026-05-28 13:40:00,179420.0,178100.0,2026-05-28 14:55:00,178860.0,forced_close,1,1320.0,-595.83,-0.5958
AG,2026-05-29,夜盘,short,2026-05-28 21:10:00,17867.0,17905.0,2026-05-28 21:15:00,17905.0,stop_loss,15,570.0,-623.66,-0.6237
AG,2026-05-29,日盘,long,2026-05-29 09:10:00,18538.0,18484.0,2026-05-29 09:30:00,18484.0,stop_loss,15,810.0,-865.53,-0.8655
